id,source_number,destination_number,duration,call_status,call_outcome,assigned_user_id,created_at,deleted_at
1d4fcae3-6150-44fc-8b6b-643556fc5528,0045227818,3789224329,41,Connected,Follow-up,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-02-14 04:11:30,
8e72dc94-ffeb-4e1e-bfec-9587bd172b0f,4584839113,5343629381,887,Missed,Follow-up,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-03-28 17:40:56,
177fdb32-d4ad-4299-bd5f-4ab2b842d85b,1364404112,00597628555,41,Connected,Not Interested,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-03-07 05:10:27,
c694c883-35c2-4ffd-8c0c-d830fb5780a5,+910945288434,7102565315,970,Busy,Not Interested,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-02-15 03:01:07,
e7e9d023-2cbf-4e81-951c-77f8234fad97,3409528949,03945145394,51,Missed,Follow-up,e75d85fc-9d80-421a-aa90-2624363de215,2026-02-26 19:22:17,
1f3ad2d8-2b81-4cfa-aa57-33626231442b,0309891340,+914471874796,252,Connected,Not Interested,e75d85fc-9d80-421a-aa90-2624363de215,2026-03-11 20:13:29,
7f8fb73d-a62c-4e27-ae3f-c19073c49ee7,08315497931,2822119862,964,Missed,Not Interested,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-03-20 07:31:50,
33fc249f-2751-4331-a33b-d7292fc9a8d6,+917085524953,+915183347681,925,Missed,Not Interested,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-04-24 20:42:43,
8e3566e4-05a6-44f0-aed5-fa55b7f207fb,4706581635,09804447350,629,Busy,Interested,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-01-12 01:00:09,
5cf045bb-9d3d-48c0-ac6e-a6136139fd13,+919961269398,6111612962,1142,Connected,Not Interested,42050019-05f0-4de7-b45b-cea5eda7386f,2026-04-05 09:04:49,
169b364f-947f-45cb-8c59-f218221ce93f,+914352879865,8360961649,819,Missed,Interested,f9140f89-9c0b-4ce1-8467-c50ef091fb7a,2026-01-29 15:35:20,
c5ffc761-5fad-4302-b302-64481342f752,+918575724746,08231447832,132,Busy,Follow-up,42050019-05f0-4de7-b45b-cea5eda7386f,2026-01-10 08:22:56,
c8d4a583-b24d-42d1-b1c9-5f8020fe87db,+918095349519,+912680961755,131,Busy,Follow-up,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-04-12 00:56:10,
11f09c99-8c06-46da-a758-60e829add20e,4486456050,8197049837,26,Connected,Not Interested,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-04-05 22:09:15,
4a8d99d6-0eaf-4ec6-925e-1346235295aa,+917562826194,1191954107,358,Busy,Interested,566164f0-b746-41f4-b85a-4806de2c294b,2026-03-03 22:00:21,
104d74e9-e7fc-4c65-9ee7-a9b47f49dbfe,01710805501,00090938311,32,Busy,Follow-up,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-03-19 14:04:32,
280740da-7d68-48b4-8aa2-1508560ea938,00982262005,4847278239,218,Busy,Not Interested,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-04-26 12:49:01,
1ec46599-90e2-441c-a4b9-82560a48766d,3061160330,+916208757807,629,Connected,Interested,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-02-26 11:36:31,
75318f34-66b5-4c08-8340-3f64b143c66f,08346927629,+917599107344,963,Missed,Follow-up,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-04-05 03:32:44,
a13027a3-aa53-441a-b287-8e64fc66e24e,08773135680,0857062423,65,Connected,Not Interested,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-04-21 04:12:26,
3efaaa7d-6dcf-44c3-843f-4fc7e301ffd6,08041836780,3134130111,549,Busy,Follow-up,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-04-18 16:44:26,
abf25b12-0443-499c-b757-2a002c5b4cd9,00317502387,6647955788,855,Busy,Interested,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-01-19 20:25:36,
6bfb0008-1f4d-4020-8c21-98e2d96a9741,9079146663,3011145780,1162,Busy,Follow-up,404d7654-52ae-4333-91d7-753b4d63789e,2026-01-25 03:55:32,
275eda7e-f1bf-4066-8659-93ddcadaa791,01972619894,+915567441637,737,Busy,Not Interested,13815ae1-d9c7-4b60-877c-5b354527caac,2026-04-26 05:01:15,
f24148f6-4240-4450-b566-0fe8bfd1c47e,04917242336,+911186001366,842,Connected,Interested,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-04-03 13:03:22,
08179a1f-1fec-4bb6-b0c7-46a1a1b96050,05814715196,2556807278,270,Missed,Interested,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-01-21 16:29:01,
c6b4f2fc-f08a-49cb-b9de-65b44f9f8444,9872673945,+913748446589,992,Busy,Interested,404d7654-52ae-4333-91d7-753b4d63789e,2026-04-29 08:44:49,
8f2a8131-7934-49fa-a483-74435c2cf5d9,04838786068,5385385072,336,Busy,Follow-up,e75d85fc-9d80-421a-aa90-2624363de215,2026-02-08 08:37:29,
4d8b4f31-9f3e-4fc5-a092-5f956e27e838,5824402251,+918009078323,358,Missed,Not Interested,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-02-13 20:52:42,
e46f182e-d781-47a9-aa1b-3d71c9f179ab,2513712170,9283684880,597,Missed,Not Interested,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-02-09 04:56:42,
a8d772ac-f4f9-401f-9af5-bbbcb9257f14,0649330364,+917236712168,430,Busy,Not Interested,42050019-05f0-4de7-b45b-cea5eda7386f,2026-01-12 01:55:24,
9cd48698-e30b-44f0-a079-17464f3f6d6c,01534961925,+913359284596,844,Busy,Follow-up,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-02-10 00:22:51,
4efff2c7-8232-4c8e-bf7e-f85e7f07013c,8930791703,5915952658,1049,Missed,Not Interested,f9140f89-9c0b-4ce1-8467-c50ef091fb7a,2026-02-27 13:38:20,
b9886378-d50f-440c-8e7a-28f681a1d675,+916274354700,2616515258,488,Busy,Not Interested,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-01-19 13:51:27,
2eaaf224-2203-4abd-bdf4-e444aad222ac,+911561811538,+915159970574,47,Connected,Follow-up,560f2adc-162e-473b-8cd1-0546376e74e9,2026-04-16 21:19:54,
757b122b-faeb-40ae-b7d5-73458d765083,+917996290946,04622569434,561,Busy,Interested,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-02-02 22:02:34,
40bf546e-5e90-4094-91fa-79b7fb45621a,2583626704,02806045059,1027,Missed,Follow-up,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-01-12 22:56:06,
43a6038b-1ff2-4fc1-93be-cec2db6eb965,0023875926,09119119323,1149,Connected,Follow-up,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-02-22 21:32:45,
cea46cc6-7a9a-4ee3-b13f-159ac0a7213e,01788962475,01655289487,285,Busy,Not Interested,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-04-27 04:07:51,
37de52ab-514d-4816-80b1-fe13a0473073,+916345392787,09217396636,535,Missed,Follow-up,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-01-10 13:37:43,
bc79be63-3ea8-4242-9a78-78170c5c4bef,+915226844789,03651920722,1197,Connected,Interested,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-02-25 19:58:26,
de70ea21-a3cd-4019-9477-72caa63da5e1,4127087719,04161177630,407,Missed,Follow-up,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-03-24 02:45:15,
99631f0e-504b-44a1-8c8c-f214401d6f57,5938040179,9863168491,932,Busy,Interested,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-02-22 07:17:13,
a1d2b006-08e5-4f30-bbb6-0c7e78a86976,5253037526,+916244781093,1010,Missed,Not Interested,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-04-26 20:39:36,
bd81402a-3db3-4dbf-b25a-b1ed60b83b39,06059407348,03786313706,661,Missed,Follow-up,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-02-18 15:09:12,
e285fe7f-903e-4208-81a7-51a6325b263c,+916131295191,8745934734,517,Connected,Interested,42050019-05f0-4de7-b45b-cea5eda7386f,2026-04-21 14:33:13,
a9c4d088-2f12-4a79-a949-d0c35f63e9ac,+918108462075,08307284865,1091,Connected,Interested,13815ae1-d9c7-4b60-877c-5b354527caac,2026-04-02 23:16:55,
d09b8623-83f0-4149-a9da-657d762134e7,+918952157912,8452224062,389,Connected,Not Interested,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-04-25 00:46:23,
3f7e8c3f-6614-49ec-b1aa-865373e0eedb,4773696293,4991094696,353,Missed,Interested,42050019-05f0-4de7-b45b-cea5eda7386f,2026-03-05 06:10:17,
fc2ac805-485e-45b0-86df-62a8bfef4f07,3398008318,+911167489953,930,Connected,Not Interested,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-03-10 19:26:13,
904aea14-3672-4b74-abd0-e31cb950a2a4,7767426147,06399163496,968,Connected,Interested,560f2adc-162e-473b-8cd1-0546376e74e9,2026-03-01 23:59:37,
581763cd-8c9c-408f-af85-34a98aec1ddb,05399267998,05403048989,136,Connected,Interested,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-01-14 19:31:11,
4f1696c3-4d27-4e7b-be71-4e3df027112b,07949485095,01555500267,1035,Missed,Interested,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-01-08 19:12:25,
4caa3bd6-2a4c-48a3-b3b4-f94f66e15167,02338936052,06448218660,655,Connected,Not Interested,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-02-17 23:49:36,
525c15ee-dfe3-48b8-99ef-ff01235a0253,+910693804891,08821720480,262,Missed,Follow-up,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-03-09 04:56:26,
8344f8df-932c-48b3-85a3-fd74376b0ecb,04067892454,4420059174,832,Connected,Follow-up,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-04-06 01:04:14,
c56ebb4e-15c9-437c-ad5c-78074eddc5af,07519658779,8648026571,688,Connected,Interested,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-04-15 10:40:39,
eb4e90c5-a952-44f8-80d6-3f96eab223cc,+918102326457,2150140334,950,Busy,Follow-up,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-05-15 14:32:02,
fe403d40-c727-4509-b1ee-9ec87eea1b0f,08800674500,7953399141,522,Connected,Not Interested,566164f0-b746-41f4-b85a-4806de2c294b,2026-01-03 18:43:29,
33c019d6-736e-457a-892b-16679152a852,09272755036,0139272883,916,Busy,Interested,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-01-10 16:55:09,
095f6e16-c9af-4104-8bf9-266a6470b0d8,+918782810977,3253688767,823,Connected,Follow-up,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-01-16 00:08:30,
80dd1288-6f43-4cc8-8cb0-c47a7e3ccce2,+914854478700,1251342131,777,Connected,Follow-up,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-03-20 20:33:54,
b6b65ba2-8d44-48ed-8742-639e418b22aa,09506632364,5750866388,532,Connected,Follow-up,13815ae1-d9c7-4b60-877c-5b354527caac,2026-02-28 22:55:55,
edf8edec-4444-4c6a-a189-b467a75d3e47,+914609047890,+916991793767,573,Connected,Interested,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-01-26 21:35:54,
2932677a-30a6-4caf-869b-278b30c6784b,+913248590652,+911535240185,308,Missed,Follow-up,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-04-21 18:05:18,
22bf98f6-3a53-4857-9744-4e2ca4f1bba2,7295232612,4880143183,1183,Missed,Not Interested,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-05-02 08:24:28,
a89ccfb7-e9e1-4638-91a1-330c83cfac09,+913230524508,+918996716387,140,Busy,Not Interested,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-04-14 20:06:50,
46e6f69a-a5e8-456a-84c0-05e305a8d9a0,05727422421,+910364544735,518,Missed,Not Interested,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-04-13 13:15:17,
3d91f685-1cfb-4946-ae3d-3220a954edc0,0291866635,3758822027,876,Connected,Interested,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-03-11 02:18:39,
10de085a-9865-498f-befb-d79e5a12dfd5,9001467763,2722054659,587,Missed,Not Interested,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-03-31 02:52:20,
02433116-8f8a-4ce0-9024-874e3f571784,5684714759,00780643646,451,Missed,Interested,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-03-25 14:25:37,
6b14b13d-7088-4e2f-a4dd-b17999af0140,9743877913,+915448464064,190,Busy,Interested,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-04-02 22:42:08,
ef1db46e-899f-46d9-b883-10ef2b86d09f,04380855308,5422961302,101,Connected,Not Interested,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-01-13 10:46:29,
e3fc8a1d-b159-484b-a0e6-6d23765b93e9,+911753037614,5037070672,333,Connected,Not Interested,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-01-28 05:46:44,
12a3852d-c5ee-423e-bc33-da4367f6789d,01239874149,02336396253,111,Busy,Interested,566164f0-b746-41f4-b85a-4806de2c294b,2026-02-14 01:38:07,
d1cc6bb7-7d7a-43ef-9b49-ea74e2a102a9,+918544893401,+911949425035,535,Busy,Interested,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-04-07 12:10:32,
a15b748b-510d-445a-9e92-593f1e03108d,01571432000,09423094363,468,Connected,Follow-up,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-05-04 17:37:23,
ba2854a5-e028-40c8-ab16-d169201931e1,09890638797,+913183493287,711,Busy,Not Interested,566164f0-b746-41f4-b85a-4806de2c294b,2026-04-16 17:17:13,
9c8535d6-be34-4bcb-a8a5-4434f04d32b9,+910506221920,+918950567213,500,Busy,Interested,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-01-25 22:31:42,
5a793b4a-84b5-4d44-85e1-11612b633af3,04375799306,+918435900129,925,Connected,Follow-up,f9140f89-9c0b-4ce1-8467-c50ef091fb7a,2026-04-16 15:56:36,
2de595a2-f623-4d24-b848-a77c4cd92e8d,+918285633690,+918644700245,217,Missed,Not Interested,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-05-02 00:30:34,
95a4149d-2717-4b0b-a9a4-df2bd6f486cb,08989409069,05592289325,836,Busy,Follow-up,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-03-15 23:22:46,
37cb945d-b341-41ca-931b-9d6bab4052d0,2737444576,+919328186696,1119,Connected,Follow-up,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-04-14 04:23:06,
774bb290-0ff9-486c-bfc5-33fc6870e4b2,5310399043,+919087348032,985,Missed,Interested,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-04-30 02:42:50,
091e5fe2-ab25-41d9-9fcf-78691d77e908,8329914394,+911913436449,983,Busy,Follow-up,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-02-05 23:14:53,
cf98771c-a781-4e8f-80ad-1208e64a8936,06854977543,5448126118,245,Connected,Not Interested,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-02-21 14:43:11,
19477fe2-7881-475e-9cd4-8129f93b338f,01316533614,06102706796,691,Missed,Not Interested,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-05-16 10:49:49,
84d6575a-dda3-4089-bdb3-e19d97f10f25,0826369796,+917020924627,40,Missed,Follow-up,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-03-11 20:56:42,
99e5622e-a03f-4630-b706-a9696214c42d,+911264135418,03368696981,740,Connected,Follow-up,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-03-17 16:59:20,
832dfde9-1249-4d57-9ae5-7515e056b4de,04670547681,9699074932,110,Connected,Not Interested,e75d85fc-9d80-421a-aa90-2624363de215,2026-01-28 19:57:11,
1662e6d5-37ea-4348-81ba-47cfe942fa22,1821048073,08470661855,723,Busy,Not Interested,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-05-10 18:23:16,
a10fa612-d2c8-43e0-8353-2a75aed2e2d2,05021867706,6880293401,319,Connected,Interested,566164f0-b746-41f4-b85a-4806de2c294b,2026-04-18 12:57:35,
66043da3-44e4-4e8c-8d79-83848e7074ec,+912339088324,+915181737928,897,Missed,Follow-up,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-01-19 14:10:48,
a210a0b1-4b67-4cbe-b28b-8694074b465c,08113372875,+919954178444,113,Busy,Not Interested,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-04-10 06:11:41,
f1f8af31-0d7c-4ce4-8fb0-0bbb92b88518,05744418702,07919956555,944,Connected,Interested,560f2adc-162e-473b-8cd1-0546376e74e9,2026-05-16 11:26:51,
c00ca6d0-8c78-410f-90d6-2e2a99e80a66,5652058249,5257663708,487,Connected,Not Interested,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-01-12 13:27:20,
659cf13e-46cf-418b-a02a-993fbe2c6ce3,4896722495,+917560404951,606,Missed,Not Interested,566164f0-b746-41f4-b85a-4806de2c294b,2026-02-28 02:39:00,
f81f5159-353f-45ec-9843-e8b529864e70,4716171657,07146971213,774,Connected,Not Interested,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-02-03 00:31:31,
844b3b1a-d42e-4eea-b885-774829c1471d,1493559669,06521591438,713,Missed,Follow-up,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-04-24 11:52:35,
ad56d43b-fc91-4949-9060-9bbcd3636e40,+910410008384,+919319891327,337,Connected,Interested,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-03-15 21:27:30,
2a2e1f64-30b8-4117-abec-503c2f69f159,07920925510,+910104483386,99,Connected,Interested,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-04-14 14:52:25,
505717c4-2b7b-460b-bf05-bb12b0e1dd1f,+915768457587,7993345955,1085,Missed,Interested,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-01-19 03:03:05,
658a92d4-a8f8-42f9-a9c5-e0e5c650677e,3834516594,+915106434181,180,Connected,Not Interested,42050019-05f0-4de7-b45b-cea5eda7386f,2026-04-06 08:22:22,
d8997485-8cee-4ced-be49-f5db142a464f,5561561932,+912237541880,1038,Connected,Not Interested,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-05-05 12:52:19,
b6599f82-0add-477a-ae21-8abeba911301,7346970454,+917856718331,631,Connected,Interested,404d7654-52ae-4333-91d7-753b4d63789e,2026-01-28 18:54:34,
b170394f-8d53-4afc-afd2-fe2a701aea53,+915301207010,6027526514,862,Missed,Interested,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-03-20 12:04:07,
1a45820e-2f14-41d1-a3b7-7cb2f254d733,6004294726,0737087485,293,Connected,Not Interested,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-03-02 02:39:44,
66048302-6ad7-4761-906a-fa6ca3e4ae9a,5257477161,4542358784,98,Busy,Interested,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-01-28 16:32:47,
70ce83a9-0193-488a-bf0a-2c974e05f63c,1116521349,06029357284,1186,Busy,Not Interested,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-05-14 07:56:08,
bbf34d93-ded7-4e58-9d76-f78445a9955b,+914115649419,+918422753780,1090,Busy,Not Interested,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-04-24 06:17:40,
67ff1a2d-53e7-43bf-9d98-47ec454fb154,01143166272,6940232268,934,Missed,Not Interested,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-05-06 18:57:41,
c7566fce-3099-4881-b93f-0336cfdcf027,+911861514785,3597221217,1134,Busy,Follow-up,42050019-05f0-4de7-b45b-cea5eda7386f,2026-03-21 13:26:04,
288b5c9d-c3ed-425a-b084-96ec7b635517,8596678850,+914431965096,304,Connected,Interested,566164f0-b746-41f4-b85a-4806de2c294b,2026-04-19 09:10:50,
7d8189f1-b008-4758-b8ae-353305d3cfde,+913329977450,1412334302,299,Missed,Not Interested,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-03-08 14:44:46,
4ed7d994-da8d-4ca2-86e9-4ec88e8e3a99,+918607970060,09991502076,810,Busy,Not Interested,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-03-22 23:14:32,
651f3221-5f23-4677-91d3-5119904d2c6d,3698227912,1170998550,1134,Connected,Interested,566164f0-b746-41f4-b85a-4806de2c294b,2026-03-09 22:12:15,
877b8d0f-1aaa-4da6-ad0e-b05b42da2d6e,06467845937,2421291319,1180,Busy,Not Interested,13815ae1-d9c7-4b60-877c-5b354527caac,2026-04-23 07:30:06,
74178243-d130-409e-802a-660716fc4708,8958599295,3639690253,818,Missed,Interested,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-02-24 10:48:56,
3f976e7f-4da1-41b4-bdd3-3371ccffeae0,+910810774359,7440039216,779,Missed,Follow-up,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-05-02 20:28:47,
ef70d456-f942-4c01-9a42-b8cf19266bae,+915935339744,0602583037,1074,Connected,Follow-up,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-04-11 01:11:09,
73e4bb9c-3a92-4565-90ba-05a3828c6a77,9507883611,09390877368,360,Missed,Follow-up,566164f0-b746-41f4-b85a-4806de2c294b,2026-03-16 07:56:44,
1f03c01a-80f8-4072-8323-680153203abc,04821127631,3461733362,404,Busy,Interested,560f2adc-162e-473b-8cd1-0546376e74e9,2026-01-22 07:40:40,
9d635cfc-fd91-4c56-8cb4-8448295e9e2c,0154852091,09433758135,490,Connected,Interested,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-03-03 23:41:13,
ebf21b90-c8e8-402b-846c-44032be09bc4,9815224210,5443280896,1177,Connected,Follow-up,e75d85fc-9d80-421a-aa90-2624363de215,2026-02-10 04:26:31,
9093d4ab-47aa-46c2-b352-8f84a95297c3,+919888974117,01702454332,271,Busy,Interested,e75d85fc-9d80-421a-aa90-2624363de215,2026-02-20 08:13:14,
46acad78-5e79-4ad8-ba77-828c72883170,09486917054,02998512348,216,Missed,Follow-up,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-02-24 00:22:13,
0bb7def2-b191-49ad-9203-9b68cb24b97f,6540328344,+919992312111,775,Busy,Follow-up,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-01-16 13:08:00,
7697c277-c1dc-4677-a060-31e6e0493c2b,+919491880378,08482534300,596,Busy,Follow-up,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-03-29 08:48:11,
ef6111b3-1e86-4c35-a883-999bfe92e15b,04039183035,04754129263,734,Missed,Not Interested,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-04-10 03:20:13,
d684276e-eee6-42af-a173-9d4f42cc3f12,06141981727,05324176570,686,Missed,Interested,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-01-02 02:19:56,
ef0c19b9-9f9b-47a2-8da8-6a945a462cce,09969570134,07867971845,674,Missed,Follow-up,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-04-14 14:30:13,
515e42a6-93c4-48c4-8262-db1cd92c85e8,04923592328,00930818834,440,Missed,Follow-up,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-01-19 06:34:07,
41a10c57-0e55-429e-9ec2-c5f286f024bb,09891305978,05713080444,275,Busy,Interested,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-03-13 19:19:35,
15eb097e-2476-49b4-a53e-0a19b65a34b4,2426941920,01011713679,307,Missed,Not Interested,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-01-27 20:45:16,
b2ce60b5-2a6d-45bb-ac1c-f2625984f4a4,+913828215919,9692995191,521,Connected,Interested,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-04-17 20:14:05,
5df9d448-b24f-4456-bac7-f57c4be4be7f,+915633303948,8448740128,978,Busy,Not Interested,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-02-21 00:27:00,
7af8d763-dcd5-4e56-bbd5-2da08a47eda5,00468280701,8483329803,569,Connected,Not Interested,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-05-02 09:57:36,
716ff4fa-55f6-403e-b0d8-4816ea6e9360,+912803082807,+916030997385,865,Busy,Interested,e75d85fc-9d80-421a-aa90-2624363de215,2026-01-11 06:48:51,
92152851-a39c-4977-b477-9dd73feee83e,09725550343,01197526546,805,Busy,Not Interested,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-04-01 03:47:49,
cfa1d1e4-396e-4d1e-9eb3-db2b3c0ab984,00327486016,+914052973118,732,Missed,Follow-up,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-03-30 22:50:23,
b3bd6bfc-7a35-41ac-a582-8410e0b932f2,+912779440244,06813409807,294,Connected,Interested,566164f0-b746-41f4-b85a-4806de2c294b,2026-04-01 07:10:34,
e2e28c42-6d22-406e-b5fc-f371b29fe3be,+916620223023,05061426581,916,Connected,Not Interested,404d7654-52ae-4333-91d7-753b4d63789e,2026-04-27 07:43:33,
afb6f947-531d-455d-9793-1def5be97b49,6477471078,3111991608,495,Connected,Not Interested,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-01-26 07:57:42,
96c0ed4b-3f58-4ff4-8911-8d7cae191b19,7436843405,09713585362,447,Busy,Not Interested,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-03-18 23:01:59,
79946938-a71d-457b-837a-9112750a42b7,09230969979,6117871422,829,Busy,Follow-up,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-02-04 03:59:06,
d0b0bf7e-a07b-4f31-985c-1e35bd6f7e42,09014071937,+911632607969,159,Missed,Follow-up,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-01-23 06:18:51,
39732ef7-3f5d-42b3-a4c7-5500748f46ce,5201627911,05342395512,128,Busy,Interested,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-04-06 03:04:33,
743986d1-e053-4fc4-8ff5-ae40a9275f7b,1514268254,04102915232,817,Busy,Interested,13815ae1-d9c7-4b60-877c-5b354527caac,2026-03-29 00:15:25,
cce4b3ec-7268-4841-bd3c-41b2e2cd40b5,01542137533,+911249492772,195,Busy,Follow-up,42050019-05f0-4de7-b45b-cea5eda7386f,2026-04-27 05:33:23,
72f82ff8-f7b4-4df0-868e-68a4dfcdd4e8,7371156401,0740102393,1119,Missed,Not Interested,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-05-07 11:13:49,
d5952af9-8fc5-46fe-91c4-84012292ae59,07293742259,03256364126,1082,Busy,Interested,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-02-28 02:16:36,
c89cda72-e0cb-4e4c-a1fb-3a549782d657,02133549019,+911614654579,234,Busy,Follow-up,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-04-08 09:14:44,
a90fb6cf-ec98-4f7d-8931-17c4e387bbf4,+915574735598,01298898777,819,Busy,Not Interested,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-03-20 07:38:33,
44b2ec0d-d2c6-492f-a37c-250bf0bc988a,02201874945,1738106940,341,Missed,Interested,560f2adc-162e-473b-8cd1-0546376e74e9,2026-02-23 00:39:14,
